bearing_1_rms,bearing_1_mean,bearing_1_std,bearing_1_peak,bearing_1_kurtosis,bearing_1_skewness,bearing_2_rms,bearing_2_mean,bearing_2_std,bearing_2_peak,bearing_2_kurtosis,bearing_2_skewness,bearing_3_rms,bearing_3_mean,bearing_3_std,bearing_3_peak,bearing_3_kurtosis,bearing_3_skewness,bearing_4_rms,bearing_4_mean,bearing_4_std,bearing_4_peak,bearing_4_kurtosis,bearing_4_skewness,label,timestamp
0.07744816468381045,-0.001972509765625,0.07742304190688415,0.352,0.2880419594995125,0.002021099659492875,0.09501065498430623,-0.0013029785156249997,0.09500172002408533,0.559,0.27035326810677596,0.1251354810682689,0.09963116305827083,-0.00219814453125,0.09960691147186267,0.676,1.4996421886542226,0.03632859660256602,0.05601825438389481,-0.0027375000000000003,0.05595132632895086,0.251,0.21853054114095505,-0.007204535053156165,0,2004.02.13.18.32.39
0.07761624000742773,-0.002257177734375,0.07758341228359363,0.42,0.5166355649554761,-0.01030560280415777,0.0948379582766211,-0.001839990234375,0.09482010739297615,0.52,0.2051008782878232,0.0882857543369435,0.0990309497273769,-0.00327861328125,0.0989766623950225,0.747,1.280836355642224,-0.025344137920195048,0.05570863708702404,-0.0033635742187499997,0.0556070014887398,0.286,0.15819011435470598,0.014837995081267014,0,2004.02.13.18.42.39
0.0777373661484818,-0.001997119140625,0.07771170832533071,0.381,0.366247283912287,0.026532804792721187,0.0950182460890736,-0.0008055664062500001,0.09501483122444028,0.559,0.238988831328526,0.12864578301561636,0.10395087786914368,-0.001926318359375,0.1039330279908363,0.793,1.6514077229474022,0.00925185456562524,0.0562385999732668,-0.0030071777343750002,0.05615814285592967,0.259,0.14398525063984602,0.021800997667521062,0,2004.02.13.18.52.39
0.07657840332279559,-0.00183994140625,0.07655629609046088,0.405,0.5129650518073627,-0.019852723372620045,0.09577276751794779,-0.001270361328125,0.09576434190314721,0.442,0.22759728359736764,0.09156648065735956,0.10120398887040595,-0.0024341796875000004,0.10117471093376157,0.64,1.0710011145470553,0.015814769697343287,0.05586629065582057,-0.0030056152343750004,0.05578538077940777,0.303,0.16875824671290918,0.031809000122593654,0,2004.02.13.19.02.39
0.07618282421306082,-0.002377490234375,0.0761457171826727,0.405,0.38144047227508926,0.001985760005210054,0.095267162629054,-0.0019076660156250001,0.09524806079791574,0.398,0.13156760742122975,0.07772042686248097,0.10419492348515894,-0.0019709472656250005,0.10417628063505747,0.71,1.0208880056351406,0.00024160959125874262,0.054304785844573586,-0.0028109375,0.05423198683430374,0.337,0.11137320198670508,-0.009501903592287713,0,2004.02.13.19.12.39
0.07527411495867953,-0.00199609375,0.07524764443192698,0.459,0.45188254292078067,-0.00922866406876429,0.09303656219087673,-0.0020322753906250003,0.09301436319748438,0.408,0.17064113035932404,0.13085985498173597,0.10085776359092294,-0.0019856445312499997,0.10083821543620264,0.645,1.0204045420918106,-0.005047537056427645,0.05412281272644535,-0.0031515136718750004,0.0540309801780225,0.242,0.1838995685550775,-0.019893767117677354,0,2004.02.13.19.22.39
0.07653573894552466,-0.00181630859375,0.07651418403818844,0.398,0.35290873473335616,-0.11390397497710414,0.09568953628017864,-0.0022019042968750005,0.0956641990035093,0.488,0.28874475601705685,0.12868144791428357,0.10103342578077812,-0.002109375,0.10101140362409274,0.728,1.3122593587586406,0.11473236401881036,0.05562349541504471,-0.0028217773437500004,0.05555187498914684,0.242,0.12176949798513004,-0.03898742103073083,0,2004.02.13.19.32.39
0.07660493658109607,-0.0020895507812500004,0.07657643296815494,0.366,0.3466429193016869,-0.003350012392076863,0.09420082800110491,-0.002182421875,0.09417554369820899,0.422,0.13797360199408137,0.07894345062150288,0.10042841020434344,-0.0022183105468750004,0.1004039076654365,0.61,1.0737296686115174,0.039147530021289074,0.05560232376621615,-0.0028890136718750003,0.05552721862480458,0.278,0.08021428137238473,0.004725700213241211,0,2004.02.13.19.42.39
0.07864126887278634,-0.0016293457031250004,0.07862438808983879,0.405,0.3628756334044847,0.004951059552813291,0.09552426730695844,-0.00187666015625,0.09550583118945771,0.491,0.14709139476816935,0.15407986277465413,0.10402203323545209,-0.00281083984375,0.10398404963171172,0.911,2.383917272629721,0.09117894591021758,0.05545991390888783,-0.00308603515625,0.05537398701372007,0.237,0.12264110677206164,-0.02741899185696312,0,2004.02.13.19.52.39
0.07702684539892164,-0.001882666015625,0.07700383419533723,0.442,0.5429448665930026,-0.019715214366634204,0.09422882642013337,-0.001286767578125,0.09422004010673904,0.505,0.16859825240789705,0.11121236318794907,0.0998752965127795,-0.002059619140625,0.0998540576166597,0.657,0.9330269495695038,0.031128275034640263,0.055571751198338175,-0.0030043945312500002,0.055490477964697645,0.247,0.15734358321691833,-0.023178378343124716,0,2004.02.13.20.02.39
0.07654619086497708,-0.001766796875,0.07652579803399628,0.442,0.5204355140519694,-0.01990540210789349,0.09573251079464527,-0.0013839355468750001,0.09572250699521494,0.457,0.2731099898995559,0.16408471471483985,0.10174311656116164,-0.0022849121093750004,0.10171745643806945,0.676,1.0061675863711814,-0.03863923263248309,0.05471752479353621,-0.0027486328125,0.054648444965921014,0.247,0.1850053715008424,-0.025193223163835928,0,2004.02.13.20.12.39
0.07741179487861087,-0.0018501464843750002,0.0773896824151287,0.366,0.43229929943514467,0.05066092582556928,0.09523919414591084,-0.0015939453125000003,0.09522585489195284,0.403,0.09321576304818002,0.08161739076108358,0.10279003102692218,-0.002135205078125,0.10276785186910338,0.889,1.9805190467472578,0.034655780409424554,0.05585638234990475,-0.00347119140625,0.055748419524143694,0.278,0.06850014738823473,-0.009345653749565185,0,2004.02.13.20.22.39
0.07589032163569179,-0.0017079101562500001,0.0758711009598973,0.471,0.5102486777027266,-0.010439795414619042,0.09353100019804597,-0.0023666503906250003,0.09350105327735848,0.442,0.14324912059763184,0.1257028636269233,0.10045302729813262,-0.001629052734375,0.10043981720686274,0.657,1.0797899657465102,0.028317972215056157,0.05582049346104328,-0.002511865234375,0.05576394913632564,0.266,0.15100174470333538,0.015859961313747284,0,2004.02.13.20.32.39
0.07564360372930583,-0.0021527343749999997,0.0756129652894723,0.5,0.42260100289206237,-0.0455673687914817,0.0943275190990148,-0.0014975585937500003,0.09431563061143834,0.449,0.15513031085328643,0.09821934614657281,0.10020431934419981,-0.001488720703125,0.1001932598826012,0.774,1.3856096850566901,0.06713702159371843,0.05488329548275026,-0.0029068847656250002,0.054806260080452966,0.239,0.10128477310277573,-0.011680508646592258,0,2004.02.13.20.42.39
0.07589364120524608,-0.002705712890625,0.07584539467327026,0.371,0.38588761509665304,0.0072421829833050995,0.09384380957582192,-0.0014183105468750002,0.09383309112938648,0.449,0.196977965627815,0.10559017228283764,0.10110096573939094,-0.0020448242187499997,0.10108028476093601,0.913,2.0314433263450073,0.1271516957862916,0.055270152839682604,-0.0030429199218749998,0.05518632469435641,0.237,0.07296174617622375,-0.0021985777591855505,0,2004.02.13.20.52.39
0.07722140418091265,-0.002369189453125,0.07718505169401052,0.371,0.3505116166620086,-0.017891060069797772,0.09548381760187495,-0.001833544921875,0.09546621149311202,0.449,0.1186975521687601,0.10779648083488702,0.09945168523113371,-0.0019077148437499996,0.0994333863417486,0.762,1.3507595403240469,0.12470745215259024,0.05596093826347201,-0.003332080078125,0.05586164922091978,0.244,0.21662172907651467,-0.0018690586855862426,0,2004.02.13.21.02.39
0.07669429791080462,-0.002247265625,0.07666136660171108,0.374,0.39784041741178067,-0.011487827558551869,0.09519420476632887,-0.00186904296875,0.09517585460333265,0.481,0.07989473983834072,0.13628834386680302,0.10008886651956787,-0.0018644042968750003,0.10007150042739275,0.85,1.6627555246074301,0.045029483115564005,0.056504768102872305,-0.003249365234375,0.05641126167648629,0.256,0.1652702551787324,0.007490459783591618,0,2004.02.13.21.12.39
0.07669445070884366,-0.00190322265625,0.07667083221833441,0.515,0.4546607285739004,0.019395424131420334,0.09289969362797637,-0.001331396484375,0.09289015265125398,0.398,0.08041384929328199,0.12338837466594643,0.09772201710440245,-0.0011062011718749997,0.09771575587345405,0.64,1.1138058164675062,-0.0018783878451601353,0.05461590492075088,-0.00324775390625,0.054519254991947,0.337,0.24937725911757047,-0.04642558586390523,0,2004.02.13.21.22.39
0.0764435019107249,-0.00254072265625,0.07640126774314035,0.383,0.46254808105081135,-0.0026051183321935765,0.09317198479156705,-0.00207705078125,0.09314883042771986,0.532,0.18390646175379555,0.06157214799783461,0.10003783171099571,-0.001783984375,0.10002192346274519,0.808,2.0482367441759335,0.050756593957424795,0.05450970159851708,-0.002928271484375,0.05443099112154005,0.259,0.09370609938438079,-0.0003660543727518182,0,2004.02.13.21.32.39
0.07806299602024157,-0.0021406249999999997,0.07803364064469648,0.376,0.3315201062971318,-0.007462217603894082,0.09524714690813907,-0.001468212890625,0.09523583015361618,0.479,0.1780650903900347,0.13979204293936262,0.10247992157575002,-0.0011160644531250001,0.10247384410818376,0.769,1.5935919738840276,0.06426695079614424,0.056408053554961236,-0.002785498046875,0.05633923594166174,0.264,0.10524574724230451,-0.0046552843617407,0,2004.02.13.21.42.39
0.07733820308392225,-0.002179296875,0.07730749201326231,0.388,0.42740816100450285,-0.012024741669816798,0.0950561722294047,-0.0010529296874999996,0.09505034044115482,0.547,0.2865639800446189,0.11101230044913316,0.10328853156063904,-0.002034619140625,0.10326849024221148,1.035,2.0505677384038785,0.07616741821291101,0.05579931342683573,-0.00332158203125,0.05570036329967631,0.237,0.1696814647634346,-0.009049457660803853,0,2004.02.13.21.52.39
0.07694966711774165,-0.00211962890625,0.07692046829570813,0.378,0.32048044837568535,0.022964768539238633,0.09379695777107792,-0.0024300292968749996,0.09376547469471748,0.474,0.12808482600971516,0.10731539612638384,0.1028168012968029,-0.00087021484375,0.10281311859403919,0.911,2.7262740294518872,-0.06326967171216553,0.05415643978977131,-0.0034055175781249995,0.0540492592061002,0.261,0.12550095780041648,-0.04327901184872723,0,2004.02.13.22.02.39
0.07891612654772709,-0.002137548828125,0.07888717205163497,0.41,0.5190407977623779,0.020849917885253727,0.09599882557468477,-0.001651953125,0.09598461107173147,0.559,0.3722733150901285,0.11053104420591096,0.10389069972925571,-0.0008722167968749998,0.10388703830648761,0.818,1.4189084567709536,0.05280850587475895,0.05626717402755247,-0.002831982421875,0.05619586060030637,0.286,0.09336882742023267,-0.02707913403094955,0,2004.02.13.22.12.39
0.07747811939105775,-0.0016583007812500002,0.07746037066070563,0.381,0.4068512447442836,0.017844561214204555,0.0939925079606581,-0.0011328613281249996,0.09398568070693329,0.405,0.05730344096516582,0.1345280800717857,0.10120123343338015,-0.00116884765625,0.10119448326659898,0.737,1.2011814099836071,-0.009886562727137114,0.05623679836401051,-0.002856396484375,0.056164210039476435,0.266,0.09300372187451922,-0.026307853935416986,0,2004.02.13.22.22.39
0.07688436331443231,-0.001582275390625,0.07686808002580686,0.378,0.40923592376328966,0.0021453834230747717,0.09496587046267925,-0.001769287109375,0.09494938744330568,0.474,0.25861996994070635,0.07288310296355288,0.09959804788537838,-0.0011852050781250001,0.09959099573506087,0.723,1.2342119595971024,0.047570236428343196,0.05651059384572839,-0.0026995605468749994,0.05644607683134968,0.266,0.18898600068409532,0.01509327579987888,0,2004.02.13.22.32.39
0.07743250463104949,-0.0024457031249999995,0.07739387126679906,0.322,0.21244228223876815,-0.026015432450328967,0.09520957634468487,-0.001354931640625,0.09519993481081596,0.452,0.22163556182647692,0.11131543056199261,0.10295567514674397,-0.0022097167968749996,0.10293195906325442,0.933,1.432507339118251,0.07556598362986784,0.05545814071075364,-0.0031944335937499997,0.055366063297916275,0.242,0.07867651024822031,-0.0005593396020570166,0,2004.02.13.22.42.39
0.07765237980798624,-0.0022951171875,0.07761845480901686,0.442,0.46676670639210105,-0.031463515434923185,0.09421586205151113,-0.0012915527343750001,0.09420700904732993,0.439,0.1878773122612194,0.11721890906612296,0.099194666860642,-0.0017083007812500003,0.09917995584811747,0.664,1.0621205684639214,-0.027274357367805355,0.05564446113215133,-0.00334443359375,0.055543863915148144,0.3,0.19124049443758206,-0.004417167893742798,0,2004.02.13.22.52.39
0.0784514380046663,-0.00198408203125,0.07842634470312429,0.359,0.39070355960598535,-0.012434626665096343,0.09544411072184797,0.001530517578125,0.09543183843679962,0.503,0.23789573392706087,0.15939951039842615,0.10119123704688132,-0.0015099121093750001,0.10117997143951014,0.664,1.129973930139692,0.042267325025502143,0.05586700516069391,-0.0031879882812499995,0.055775971496188334,0.251,0.12181453574027001,-0.039452045482988515,0,2004.02.13.23.02.39
0.07746541157338786,-0.001492529296875,0.07745103192683972,0.459,0.3985501352202174,-0.0002756903926736028,0.09419769794866606,-0.001719873046875,0.09418199581411915,0.459,0.23277589497669027,0.1019215890278889,0.09851759985134002,-0.0024576171875,0.09848694125734869,0.601,1.0171876425118906,0.053291452889088556,0.05527952760177134,-0.00245458984375,0.05522500484901707,0.271,0.14431873902920334,-0.015301868008306727,0,2004.02.13.23.12.39
0.07702369416543603,-0.002397607421875,0.0769863685436662,0.408,0.32233405710455587,-0.00033016076051719324,0.09446850577829828,-0.001212841796875,0.0944607198721253,0.425,0.19402808402533767,0.07985309139344444,0.10045396931516383,-0.001836572265625,0.10043717913942532,0.586,1.198183293291744,-0.017978286156628737,0.05532875246749537,-0.002854638671875,0.055255062099887384,0.276,0.04109672544804255,0.0016114953651605918,0,2004.02.13.23.22.39
0.07602763394350028,-0.002389208984375,0.0759900835864513,0.364,0.37913805253078037,-0.013968798599201087,0.09413279505819824,-0.0016367187500000002,0.09411856489132285,0.447,0.12819221483049636,0.12375747969375096,0.10169684936084242,-0.001649462890625,0.10168347182356789,0.835,2.2216403212604154,-0.09975734861914798,0.05479702692807567,-0.00255341796875,0.054737502837023125,0.286,0.17509516566110195,0.04185032629804195,0,2004.02.13.23.32.39
0.07740210771869765,-0.002610693359375,0.0773580671906957,0.369,0.34246832940569094,-0.0049665868715347014,0.09380899055519344,-0.002514697265625,0.09377527929388765,0.432,0.16197934947455028,0.15527709195028103,0.1007985072434111,-0.0020966796875,0.10077669867974454,0.667,1.4041510059664262,0.08915160027019768,0.05444512629559922,-0.0031750976562500005,0.05435246574183204,0.217,0.02417718446794659,-0.03824146615559979,0,2004.02.13.23.42.39
0.07756348867470199,-0.0018712402343749996,0.07754091329985661,0.405,0.47384447787883976,0.013196289393767758,0.09361762242503077,-0.001442041015625,0.09360651551160785,0.505,0.2377078672586843,0.08413589031018577,0.10148617516686695,-0.0025177734375000003,0.1014549386028961,0.737,1.9103142341654884,-0.017561223158621207,0.05509063687673591,-0.0030034667968750002,0.055008703481216906,0.303,0.17977679835051186,-0.047147331885272696,0,2004.02.13.23.52.39
0.0770032787070825,-0.0018188964843750006,0.07698179360874721,0.374,0.44760487711415475,-0.013108498372425087,0.09373892642933884,-0.0011681640625000001,0.09373164738149055,0.415,0.17600400972162245,0.12253780977414191,0.10068791632634289,-0.0012270019531250003,0.10068043981006268,0.706,1.2779061962471028,0.04804284012147643,0.05534459917826784,-0.0031281738281250006,0.055256123522231984,0.281,0.11870003687662534,0.018428623894895954,0,2004.02.14.00.02.39
0.07633698995347046,-0.00182568359375,0.0763151552089869,0.386,0.4475561435092845,0.015300796418932092,0.09396613549114716,-0.0005888183593749997,0.0939642906219181,0.444,0.1620570976235185,0.0934397130478388,0.10128087034216099,-0.001203173828125,0.10127372349234988,0.95,2.1129867273830136,0.07800250661465727,0.05468850534790195,-0.00299072265625,0.054606668046868534,0.247,0.04776631269015619,-0.018913263022845503,0,2004.02.14.00.12.39
0.07642125683403637,-0.0021806640624999997,0.07639013810918444,0.457,0.5473555521276334,0.014748709739207867,0.09438284709719175,-0.001009521484375,0.09437744800822101,0.449,0.1557740054701906,0.10055138196055645,0.10155636784372202,-0.0012646972656250003,0.10154849280238332,0.835,2.29448956670939,-0.05189452549704511,0.056164730508789944,-0.00263828125,0.05610273099565563,0.269,0.1601678547486407,-0.0029379957905227207,0,2004.02.14.00.22.39
0.07821621550028804,-0.00199072265625,0.07819087792379231,0.435,0.4040752842378912,-0.007930097464011744,0.0950372141337934,-0.0015898437500000001,0.09502391523802356,0.476,0.17004286777318667,0.14089997514874134,0.09999029469505091,-0.001972119140625,0.0999708446463183,0.725,1.3336337312614264,0.02389720996242811,0.05540356380967293,-0.00279150390625,0.05533319427571384,0.234,0.1699673787150635,-0.0497052376151785,0,2004.02.14.00.32.39
0.0776202063611459,-0.002210791015625,0.07758871592333583,0.388,0.3794967259193971,0.025311206868921486,0.09529924959125465,-0.0010399414062500002,0.09529357530561972,0.417,0.19498792693492462,0.10584472216614377,0.10255527044522748,-0.00093310546875,0.10255102539847145,0.867,1.6543072728774773,0.06839970086468403,0.055960228011871296,-0.002814599609375,0.055889401036149346,0.276,0.11907584824909723,0.011133856667914489,0,2004.02.14.00.42.39
0.07717074242436783,-0.001653466796875,0.07715302673181239,0.42,0.371684553125859,0.026651959491809214,0.09463949897175598,-0.00098564453125,0.09463436622328601,0.442,0.1804412320710953,0.06654077229863824,0.09903783506033187,-0.000433984375,0.09903688419472695,0.679,1.3440740668635298,0.02459555576709585,0.05605393172399908,-0.0024768554687499998,0.055999182571763256,0.269,0.07838143525302854,0.012991674665763666,0,2004.02.14.00.52.39
0.07785537630209377,-0.002093017578125,0.07782723749792411,0.444,0.5054906905291197,0.0169585573408713,0.0940972070520693,-0.0013461914062499996,0.09408757698919522,0.479,0.22564816956474898,0.09498864244774334,0.10204391503516085,-0.0023247558593750004,0.10201743040234558,0.723,1.1253049646446645,-0.053218435586780494,0.05704054804342039,-0.003109765625,0.056955715067509405,0.264,0.16046721596228908,-0.039604119049674494,0,2004.02.14.01.02.39
0.07614514595135481,-0.002283251953125,0.0761109060021734,0.403,0.3289843429432038,0.00979834727881742,0.09427812132279816,-0.0014230468749999998,0.09426738087879499,0.398,0.08788943446844977,0.12633811073900605,0.09697711931131937,-0.001036083984375,0.09697158449720823,0.74,1.2880619239209272,-0.0058077429207798546,0.05494374253497845,-0.0028506835937500002,0.05486974072107799,0.239,0.0395091874605229,0.0036327009252735804,0,2004.02.14.01.12.39
0.07811579383257748,-0.00214443359375,0.07808635380561539,0.415,0.42598282561792544,0.013797733174119182,0.09522169983328709,-0.0051230957031249994,0.0950837841566965,0.488,0.3210484735232666,0.07947517756765805,0.10111039855184283,-0.0012256835937499999,0.10110296926915902,0.62,0.9555556457168595,-0.03614153588650502,0.0574379382294218,-0.0035161621093749997,0.057330213256776494,0.308,0.2650421782919907,0.02738771521554752,0,2004.02.14.01.22.39
0.07646615334526692,-0.0018599121093749997,0.07644353036305476,0.415,0.35092530299959845,0.0028539835835255933,0.09459670125681907,-0.0011755371093749999,0.09458939687500052,0.488,0.1885697237170496,0.1262367190709681,0.10008750712267366,-0.00135859375,0.10007828588187205,0.82,2.3479376379751304,-0.0033077097375859205,0.054535117162304234,-0.0024333007812500002,0.05448080442884648,0.229,0.02871372912344272,-0.014530865254897394,0,2004.02.14.01.32.39
0.077847334070442,-0.0020169921875,0.07782119996755746,0.378,0.30071702373279274,0.0138271294277817,0.09450114680810427,-0.001223876953125,0.09449322130846469,0.535,0.3504067618483635,0.10795170985968372,0.09868731099570248,-0.00115263671875,0.0986805795491549,0.588,0.9729766024767246,0.021453632691360972,0.0554273525098394,-0.0027234374999999997,0.05536040366935192,0.261,0.12045810017550185,0.027752609939843267,0,2004.02.14.01.42.39
0.07809616123978583,-0.0018459472656250004,0.07807434200224268,0.374,0.26722657881821155,-0.04306674004801932,0.09427694020850554,-0.0015091308593749996,0.09426486078665479,0.413,0.10922694054588789,0.08821404586673831,0.10406754539195326,-0.0023375976562500004,0.1040412881557305,0.811,2.7366574988506427,-0.014319346237042185,0.05518222962872083,-0.0031475097656249998,0.05509239193456906,0.254,0.08320383202701542,0.009821497768829152,0,2004.02.14.01.52.39
0.07853328688166249,-0.0019934570312499997,0.07850798225341203,0.332,0.3657408298668159,-0.01848637556513726,0.09492064505375991,-0.000771142578125,0.09491751259143952,0.479,0.18612326444263383,0.1693427517996431,0.09947166559306915,-0.0022129394531249995,0.09944704698901913,0.627,1.0571839334733824,0.04433087518221074,0.055563213578094996,-0.0025963867187500005,0.055502517772905574,0.259,0.13452154643030578,-0.02702783743936504,0,2004.02.14.02.02.39
0.07740059716440338,-0.0014893554687499997,0.07738626662201734,0.522,0.5067487920331155,-0.0021356746287857853,0.09459994946855481,-0.0012817871093750003,0.09459126524822133,0.444,0.21434068741262102,0.139953575465683,0.10126020926538098,-0.00028525390625,0.10125980747896828,0.679,1.5511989201977574,0.01071227731251717,0.0563425544971616,-0.0028000488281249994,0.056272934647357255,0.251,0.1109709235959997,-0.04473790164014579,0,2004.02.14.02.12.39
0.0770826017349854,-0.002094580078125,0.07705413826998973,0.452,0.44487214350261395,-0.014554665625952637,0.0938101989016586,-0.0018981445312500004,0.09379099351913932,0.435,0.15941263864288047,0.1388436434734395,0.1007085592986794,-0.0014543457031249997,0.10069805755123296,0.825,2.1090859240132724,0.11073552639540284,0.055139843080316026,-0.002699267578125,0.05507373466057626,0.222,0.07073616439429031,-0.023100205661760125,0,2004.02.14.02.22.39
0.07785435307655411,-0.0021640624999999998,0.0778242708058665,0.415,0.3960420248653489,0.0045988320237287045,0.09413555951102179,-0.0014280761718750003,0.09412472662855627,0.505,0.16556212840933293,0.12063483841667662,0.09942919267231708,-0.0025632812499999996,0.09939614652843513,0.698,1.0966140597590242,-0.032244867669138054,0.05493014695885926,-0.0028081542968749996,0.054858320375006174,0.244,0.07682136078332258,-0.0451296971101978,0,2004.02.14.02.32.39
0.07619507050676737,-0.00215537109375,0.0761645793330435,0.393,0.3715853892446086,-0.01002967336975925,0.09280204486567092,-0.000740234375,0.09279909258349496,0.564,0.20193115531803985,0.09756232311469357,0.10047741530477446,-0.0008204589843750002,0.1004740654765352,0.886,1.398671861947303,-0.0025344374918019274,0.055081663006933394,-0.0029663574218750004,0.05500173018419568,0.244,0.07110020954521534,0.0067330652318429605,0,2004.02.14.02.42.39
0.07689889872423401,-0.00214140625,0.0768690770353883,0.447,0.30786285138891945,-0.03422492083072561,0.09459596390289995,-0.0006362304687499998,0.09459382430956782,0.442,0.1945866253213855,0.14968532987101466,0.10390968274404822,-0.0014108398437499997,0.10390010442200738,1.074,1.9309428289215163,0.04043507080808038,0.056734803168998475,-0.00319814453125,0.056644591641058166,0.261,0.12842970906001439,-0.02203510010570451,0,2004.02.14.02.52.39
0.07566271754418999,-0.002520458984375,0.07562072541757292,0.381,0.48857699867051796,0.0174479329930174,0.09305063095903757,-0.0012339843749999998,0.09304244840091674,0.479,0.1453162610241998,0.11777016088192367,0.09844082534065833,-0.0023250976562500004,0.09841336298815777,0.671,1.3170428872925335,-0.03706511404090923,0.05510362530255496,-0.002372119140625,0.05505254374020383,0.266,0.13034525640391958,0.004516757799583504,0,2004.02.14.03.02.39
0.07709097519834116,-0.0015254882812499998,0.0770758804201095,0.396,0.4749311688266502,0.01166327099104179,0.09590291111001271,-0.0006649414062500001,0.09590060590163783,0.437,0.22049132231311175,0.10992395741863352,0.09896945329518031,-0.0015823730468749997,0.0989568026013745,0.664,1.2039205706814338,-0.01897489288301179,0.05531504805218581,-0.0028829589843750005,0.055239868650369145,0.254,0.06198296395609626,0.012567806112775443,0,2004.02.14.03.12.39
0.07812214182271728,-0.0016271484375000003,0.07810519464754627,0.437,0.46593600643544386,0.04079364408317797,0.09459040969077548,-0.00130703125,0.09458137911227703,0.483,0.16582692711609726,0.12486863364477242,0.10239033767890406,-0.0011042968750000002,0.10238438249270182,0.669,0.9084222983471695,0.04304499101856224,0.05617125738533899,-0.0032481445312500003,0.05607726556595025,0.325,0.2534687520028114,0.01660152991060308,0,2004.02.14.03.22.39
0.07616692644182087,-0.0017623046875,0.07614653613777954,0.405,0.5532977545704716,-0.018222652342975643,0.09520543243552006,-0.001254638671875,0.0951971651208029,0.532,0.2728946631658453,0.09800062185040133,0.10422266343851874,-0.0011715820312500002,0.10421607826896387,0.83,1.5823586391041315,0.0011681223892348706,0.05615095403171593,-0.002949365234375,0.05607344187212102,0.264,0.06495961593910948,-0.03732864033058668,0,2004.02.14.03.32.39
0.07731350987113282,-0.00176015625,0.07729347099574023,0.403,0.4829366012718257,0.001854284698015642,0.09502158857292313,-0.00039458007812499997,0.09502076931641747,0.444,0.19423273817036701,0.13922183829239868,0.09943465878247634,-0.0003199218750000002,0.099434144121531,0.728,1.2986063244794641,0.09596301862684042,0.056172031901728016,-0.00251943359375,0.05611550251343593,0.261,0.06547554374689879,-0.041223764778954855,0,2004.02.14.03.42.39
0.07587677323658983,-0.001607275390625,0.07585974810540545,0.386,0.280233411303509,-0.013676447177645793,0.0941202472758419,-0.002260888671875,0.09409308863927793,0.461,0.19551925846815044,0.15529256768480332,0.10432744425605375,-0.002067578125,0.10430695444550675,0.715,1.184831153578413,-0.008922956105487346,0.05629375902076091,-0.0026615234375,0.05623080648256023,0.239,0.09072640969406809,-0.008477219161101623,0,2004.02.14.03.52.39
0.0762042431228201,-0.0018720214843750004,0.07618124575959567,0.405,0.32408027610398715,0.003901159678488989,0.09550527738199863,-0.00190283203125,0.09548631963833012,0.491,0.17813281644283352,0.15761486386756204,0.10104548161827301,-0.0012724609375000002,0.10103746928061533,0.818,1.5585244250396073,0.016286670474234505,0.055938804541352374,-0.0025104980468750003,0.05588244136642798,0.244,0.05045415490491134,0.0037674462570825933,0,2004.02.14.04.02.39
0.07576237683798354,-0.0021816894531250003,0.07573095783938527,0.347,0.3522032985617014,-0.015464219670157913,0.09419875306035107,-0.00153857421875,0.09418618724366327,0.437,0.23207373093846417,0.1270982935467983,0.09834018130838292,-0.0012717285156250001,0.09833195801136155,0.576,1.0245517031571616,0.03664652743470487,0.05528627114703749,-0.0029249999999999996,0.055208841251594386,0.298,0.1207671982118832,-0.03420485844587587,0,2004.02.14.04.12.39
0.07609244608739096,-0.00195458984375,0.07606733812948373,0.386,0.40227227602443616,-0.009484879135570667,0.09577041078554091,-0.00127177734375,0.09576196616830282,0.559,0.39265449850999135,0.13911852395992536,0.09928421437776186,-0.0017862792968749998,0.09926814408904264,0.962,1.9619759248426192,0.04681224328900343,0.05583251758188278,-0.0029189453125000003,0.05575616358568696,0.239,0.0971526868127568,0.0005228843843218747,0,2004.02.14.04.22.39
0.0786182224572888,-0.00221328125,0.07858706183877948,0.378,0.44015341138960373,-0.011792879995382425,0.09450039759961,-0.002144287109375,0.09447606670092137,0.503,0.13627917005836787,0.11386611997037162,0.10032762420058783,-0.0022150878906249997,0.10030316826188085,0.645,0.8164877398307495,0.01676387804961272,0.055302193160483015,-0.003026220703125,0.05521933136697105,0.254,0.11530285279361285,0.010415765868436198,0,2004.02.14.04.32.39
0.0765472363611597,-0.0022400390624999996,0.0765144536641916,0.383,0.3079332567707227,0.006006875155266405,0.09409441500719835,-0.002016455078125,0.09407280608371783,0.444,0.2159994834099681,0.14289548073969927,0.10030385014303103,-0.002702294921875,0.1002674421518313,0.574,1.034099088220529,0.058337112404227655,0.05546258988681582,-0.002549658203125,0.05540395401052494,0.281,0.19525935117350635,0.004009045301632084,0,2004.02.14.04.42.39
0.07655005415423052,-0.0020717285156250003,0.07652201468840958,0.396,0.4279582790221914,0.016290559248831857,0.09394463000011961,-0.0018448730468749997,0.09392651355874064,0.396,0.0782440764860266,0.1268180154903331,0.10169832816311129,-0.001563818359375,0.10168630401047507,0.906,2.2545028449127287,-0.011499055683736452,0.05578784974963187,-0.0027701171875000002,0.05571903292821059,0.298,0.13530187582363196,-0.0004656895323576308,0,2004.02.14.04.52.39
